tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,d6a16aba01cb07cc_score,player_57ec6045_x,player_57ec6045_y,player_57ec6045_move_target,player_57ec6045_item,player_57ec6045_score,player_57ec6045_cut_speed,player_57ec6045_speed,player_c63615ad_x,player_c63615ad_y,player_c63615ad_move_target,player_c63615ad_item,player_c63615ad_score,player_c63615ad_cut_speed,player_c63615ad_speed,0e99806f83bc1609_score,3c8746016dd856e6_message,98de611e8dce5b50_score
1879,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1880,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1881,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1882,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1883,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1884,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1885,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1886,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1887,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1888,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1889,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1890,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1891,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1892,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1893,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1894,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1895,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1896,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1897,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1898,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1899,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1900,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1901,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1902,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1903,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1904,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1905,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1906,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1907,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1908,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1909,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1910,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1911,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1912,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1913,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1914,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1915,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1916,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1917,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1918,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1919,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1920,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1921,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1922,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1923,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1924,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1925,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1926,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1927,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,88.0,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1928,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,86.74999999999972,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1929,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,85.49999999999943,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1930,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,84.24999999999915,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1931,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,82.99999999999886,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1932,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,81.74999999999858,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1933,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,80.4999999999983,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1934,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,79.24999999999801,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1935,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,77.99999999999773,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1936,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,76.74999999999744,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1937,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,75.49999999999716,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1938,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,74.24999999999687,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
1939,train,True,0,1,tomato_cut,3.0416666666666643,3,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,tomato,2,3,tomato,2,4,tomato_cut,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,72.99999999999659,,,0,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,
