tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,9902fecde166600e_score,player_8deb5ad4_x,player_8deb5ad4_y,player_8deb5ad4_move_target,player_8deb5ad4_item,player_8deb5ad4_score,player_8deb5ad4_cut_speed,player_8deb5ad4_speed,player_d7182050_x,player_d7182050_y,player_d7182050_move_target,player_d7182050_item,player_d7182050_score,player_d7182050_cut_speed,player_d7182050_speed
468,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99999980752551,33.567166973492085,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
469,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99999983267304,32.3171669734918,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
470,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99999985782057,31.067166973491783,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
471,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.9999998829681,29.817166973491855,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
472,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99999990811563,28.567166973491926,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
473,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99999993326327,27.317166973491997,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
474,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99999995841151,26.067166973492068,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
475,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99999998355975,24.81716697349214,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
476,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
477,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
478,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
479,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
480,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
481,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
482,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
483,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
484,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
485,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
486,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
487,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
488,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
489,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
490,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
491,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
492,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
493,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
494,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
495,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
496,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
497,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
498,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
499,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
500,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
501,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
502,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
503,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
504,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
505,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
506,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,24.0,,tomato,0,1.0,30.0
507,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,25.24999999999993,,tomato,0,1.0,30.0
508,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,26.499999999999858,,tomato,0,1.0,30.0
509,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,27.749999999999787,,tomato,0,1.0,30.0
510,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,28.999999999999716,,tomato,0,1.0,30.0
511,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,30.249999999999645,,tomato,0,1.0,30.0
512,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,31.499999999999574,,tomato,0,1.0,30.0
513,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,32.749999999999716,,tomato,0,1.0,30.0
514,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,34.0,,tomato,0,1.0,30.0
515,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,72.0,35.250000000000284,,tomato,0,1.0,30.0
516,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,25.24999999999993,,tomato,0,1.0,30.0,72.0,36.50000000000057,,tomato,0,1.0,30.0
517,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,26.499999999999858,,tomato,0,1.0,30.0,72.0,37.75000000000085,,tomato,0,1.0,30.0
518,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,27.749999999999787,,tomato,0,1.0,30.0,72.0,39.00000000000114,,tomato,0,1.0,30.0
519,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,28.999999999999716,,tomato,0,1.0,30.0,72.0,40.25000000000142,,tomato,0,1.0,30.0
520,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,30.249999999999645,,tomato,0,1.0,30.0,72.0,41.500000000001705,,tomato,0,1.0,30.0
521,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,31.499999999999574,,tomato,0,1.0,30.0,72.0,42.75000000000199,,tomato,0,1.0,30.0
522,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,32.749999999999716,,tomato,0,1.0,30.0,72.0,44.000000000002274,,tomato,0,1.0,30.0
523,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,34.0,,tomato,0,1.0,30.0,72.0,45.25000000000256,,tomato,0,1.0,30.0
524,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,35.250000000000284,,tomato,0,1.0,30.0,72.0,46.50000000000284,,tomato,0,1.0,30.0
525,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,36.50000000000057,,tomato,0,1.0,30.0,72.0,47.750000000003126,,tomato,0,1.0,30.0
526,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,37.75000000000085,,tomato,0,1.0,30.0,72.0,49.00000000000341,,tomato,0,1.0,30.0
527,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,39.00000000000114,,tomato,0,1.0,30.0,72.0,50.250000000003695,,tomato,0,1.0,30.0
528,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.25000000000142,,tomato,0,1.0,30.0,72.0,51.50000000000398,,tomato,0,1.0,30.0
529,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,41.500000000001705,,tomato,0,1.0,30.0,72.0,52.75000000000426,,tomato,0,1.0,30.0
530,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,42.75000000000199,,tomato,0,1.0,30.0,72.0,54.00000000000455,,tomato,0,1.0,30.0
531,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,44.000000000002274,,tomato,0,1.0,30.0,72.0,55.25000000000483,,tomato,0,1.0,30.0
532,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,45.25000000000256,,tomato,0,1.0,30.0,72.0,56.500000000005116,,tomato,0,1.0,30.0
533,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,46.50000000000284,,tomato,0,1.0,30.0,72.0,57.7500000000054,,tomato,0,1.0,30.0
534,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,47.750000000003126,,tomato,0,1.0,30.0,72.0,59.000000000005684,,tomato,0,1.0,30.0
535,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,49.00000000000341,,tomato,0,1.0,30.0,72.0,60.25000000000597,,tomato,0,1.0,30.0
536,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,50.250000000003695,,tomato,0,1.0,30.0,72.0,61.50000000000625,,tomato,0,1.0,30.0
537,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,51.50000000000398,,tomato,0,1.0,30.0,72.0,62.75000000000654,,tomato,0,1.0,30.0
538,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,52.75000000000426,,tomato,0,1.0,30.0,72.0,64.00000000000682,,tomato,0,1.0,30.0
539,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,54.00000000000455,,tomato,0,1.0,30.0,72.0,65.2500000000071,,tomato,0,1.0,30.0
540,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,55.25000000000483,,tomato,0,1.0,30.0,72.0,66.50000000000739,,tomato,0,1.0,30.0
541,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,56.500000000005116,,tomato,0,1.0,30.0,72.0,67.75000000000767,,tomato,0,1.0,30.0
542,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,57.7500000000054,,tomato,0,1.0,30.0,72.0,69.00000000000796,,tomato,0,1.0,30.0
543,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,59.000000000005684,,tomato,0,1.0,30.0,72.0,70.25000000000824,,tomato,0,1.0,30.0
544,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,60.25000000000597,,tomato,0,1.0,30.0,72.0,71.50000000000853,,tomato,0,1.0,30.0
545,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,61.50000000000625,,tomato,0,1.0,30.0,72.0,72.0,,tomato,0,1.0,30.0
546,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,62.75000000000654,,tomato,0,1.0,30.0,72.0,72.0,,,0,1.0,30.0
