tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,ddbc26f8d77d7346_score,player_cca0766a_x,player_cca0766a_y,player_cca0766a_move_target,player_cca0766a_item,player_cca0766a_score,player_cca0766a_cut_speed,player_cca0766a_speed,player_19c5f267_x,player_19c5f267_y,player_19c5f267_move_target,player_19c5f267_item,player_19c5f267_score,player_19c5f267_cut_speed,player_19c5f267_speed
1158,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1159,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1160,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1161,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1162,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1163,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1164,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1165,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1166,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1167,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,plate,0,0.2,30.0
1168,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1169,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1170,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1171,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1172,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,55.499999999999744,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1173,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,54.99999999999949,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1174,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,54.49999999999923,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1175,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,53.99999999999898,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1176,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,53.49999999999872,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1177,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,52.999999999998465,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1178,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,52.49999999999821,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1179,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,51.999999999997954,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1180,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,51.4999999999977,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1181,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,50.99999999999744,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1182,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,50.499999999997186,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1183,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,49.99999999999693,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1184,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,49.499999999996675,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1185,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.99999999999642,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1186,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.49999999999616,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1187,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.99999999999591,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1188,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.49999999999565,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1189,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.999999999995396,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1190,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.49999999999514,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1191,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.999999999994884,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1192,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.49999999999463,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1193,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.99999999999437,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1194,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.49999999999412,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1195,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.99999999999386,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1196,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.499999999993605,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1197,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.99999999999335,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1198,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.49999999999309,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1199,0,1,,0,2,tomato,2.7916666666666594,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.99999999999284,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1200,0,1,,0,2,tomato,2.7999999999999927,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.49999999999258,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1201,0,1,,0,2,tomato,2.808333333333326,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.999999999992326,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1202,0,1,,0,2,tomato,2.8166666666666593,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.49999999999207,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1203,0,1,,0,2,tomato,2.8249999999999926,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.14054025181224,40.05770299503217,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1204,0,1,,0,2,tomato,2.833333333333326,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.49189088134284,39.70196048263281,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1205,0,1,,0,2,tomato,2.8416666666666592,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.84324151087344,39.346217970233454,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1206,0,1,,0,2,tomato,2.8499999999999925,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.19459214040404,38.990475457834094,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1207,0,1,,0,2,tomato,2.858333333333326,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.54594276993464,38.634732945434735,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1208,0,1,,0,2,tomato,2.866666666666659,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.89729339946524,38.278990433035375,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1209,0,1,,0,2,tomato,2.8749999999999925,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.24864402899584,37.923247920636015,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1210,0,1,,0,2,tomato,2.8833333333333258,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.59999465852644,37.567505408236656,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1211,0,1,,0,2,tomato,2.891666666666659,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.95134528805704,37.211762895837296,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1212,0,1,,0,2,tomato,2.8999999999999924,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.30269591758764,36.85602038343794,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1213,0,1,,0,2,tomato,2.9083333333333257,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.65404654711824,36.50027787103858,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1214,0,1,,0,2,tomato,2.9083333333333257,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.00539717664884,36.14453535863922,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1215,0,1,,0,2,tomato,2.9083333333333257,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.356747806179442,35.78879284623986,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1216,0,1,,0,2,tomato,2.9083333333333257,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.708098435710042,35.4330503338405,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1217,0,1,,0,2,tomato,2.9083333333333257,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.059449065240642,35.07730782144114,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1218,0,1,,0,2,tomato,2.916666666666659,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.410799694771242,34.72156530904178,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1219,0,1,,0,2,tomato,2.9249999999999923,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.762150324301842,34.36582279664242,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1220,0,1,,0,2,tomato,2.9333333333333256,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.113500953832443,34.01008028424306,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1221,0,1,,0,2,tomato,2.941666666666659,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.464851583363043,33.6543377718437,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1222,0,1,,0,2,tomato,2.949999999999992,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.816202212893643,33.29859525944434,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1223,0,1,,0,2,tomato,2.9583333333333255,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.167552842424243,32.94285274704498,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1224,0,1,,0,2,tomato,2.966666666666659,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.518903471954843,32.58711023464562,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1225,0,1,,0,2,tomato,2.974999999999992,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.870254101485443,32.23136772224592,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1226,0,1,,0,2,tomato,2.9833333333333254,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.22160473101604,31.875625209846195,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1227,0,1,,0,2,tomato,2.9916666666666587,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.57295536054664,31.51988269744648,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1228,0,1,,0,2,tomato,2.999999999999992,2,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.924305990077244,31.164140185046765,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1229,0,1,,0,2,tomato_cut,3.0083333333333253,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.275656619607844,30.80839767264705,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1230,0,1,,0,2,tomato_cut,3.0166666666666586,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.627007249138444,30.452655160247335,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1231,0,1,,0,2,tomato_cut,3.024999999999992,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.978357878669044,30.09691264784762,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1232,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.329708508199644,29.741170135447906,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1233,0,1,,0,2,tomato_cut,3.0416666666666585,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.681059137730244,29.38542762304819,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1234,0,1,,0,2,tomato_cut,3.049999999999992,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.032409767260845,29.029685110648476,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1235,0,1,,0,2,tomato_cut,3.058333333333325,3,0,3,tomato_cut,4.0,3,2,2,plate,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.383760396791445,28.67394259824876,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
