tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,bcf473b9b6a3fb34_score,player_2cd7d144_x,player_2cd7d144_y,player_2cd7d144_move_target,player_2cd7d144_item,player_2cd7d144_score,player_2cd7d144_cut_speed,player_2cd7d144_speed,player_455f301d_x,player_455f301d_y,player_455f301d_move_target,player_455f301d_item,player_455f301d_score,player_455f301d_cut_speed,player_455f301d_speed
1290,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000317351755,29.59946874446948,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1291,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000281929672,28.974468744469693,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1292,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000246507589,28.349468744469906,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1293,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000211085506,27.72446874447012,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1294,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000175663423,27.099468744470332,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1295,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000001402413396,26.474468744470546,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1296,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000001048192566,25.84946874447076,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1297,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000000693971735,25.224468744470972,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1298,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000000339750905,24.599468744471185,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1299,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1300,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1301,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1302,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1303,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1304,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1305,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1306,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1307,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1308,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1309,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1310,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1311,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1312,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1313,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1314,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1315,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1316,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1317,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,73.25000000000028,24.0,,tomato,0,0.5,30.0
1318,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,74.50000000000057,24.0,,tomato,0,0.5,30.0
1319,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,75.75000000000085,24.0,,tomato,0,0.5,30.0
1320,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,77.00000000000114,24.0,,tomato,0,0.5,30.0
1321,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,78.25000000000142,24.0,,tomato,0,0.5,30.0
1322,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,79.5000000000017,24.0,,tomato,0,0.5,30.0
1323,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,80.75000000000199,24.0,,tomato,0,0.5,30.0
1324,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,82.00000000000227,24.0,,tomato,0,0.5,30.0
1325,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,83.25000000000256,24.0,,tomato,0,0.5,30.0
1326,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,84.50000000000284,24.0,,tomato,0,0.5,30.0
1327,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,85.75000000000313,24.0,,tomato,0,0.5,30.0
1328,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,87.00000000000341,24.0,,tomato,0,0.5,30.0
1329,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1330,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1331,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1332,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1333,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1334,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1335,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1336,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1337,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1338,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1339,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1340,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1341,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1342,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1343,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1344,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1345,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1346,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1347,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1348,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1349,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1350,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1351,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1352,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1353,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1354,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1355,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1356,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1357,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1358,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1359,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1360,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1361,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1362,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1363,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1364,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1365,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1366,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1367,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1368,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1369,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1370,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1371,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
1372,0,1,,0,2,,0,3,,1,0,,0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,88.0,24.0,,tomato,0,0.5,30.0
