tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,06699effb31f1142_score,player_8a1a4865_x,player_8a1a4865_y,player_8a1a4865_move_target,player_8a1a4865_item,player_8a1a4865_score,player_8a1a4865_cut_speed,player_8a1a4865_speed,player_c5ca9a03_x,player_c5ca9a03_y,player_c5ca9a03_move_target,player_c5ca9a03_item,player_c5ca9a03_score,player_c5ca9a03_cut_speed,player_c5ca9a03_speed,544d54afaf934d06_score,866cd92a4c9f6ea7_message,48d25d6115b00814_score
4572,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.500000000001705,40.0,,,2,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,2.0
4573,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.75000000000199,40.0,,,2,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,2.0
4574,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.00000000000227,40.0,,,2,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,2.0
4575,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.25000000000256,40.0,,,2,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,2.0
4576,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.50000000000284,40.0,,,2,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,2.0
4577,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.75000000000313,40.0,,,2,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,2.0
4578,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.00000000000341,40.0,,,2,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,2.0
4579,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.12016826116314,39.68378443342246,,,2,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,2.0
4580,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.0095245421619,38.80540785959596,,,2,1.0,30.0,87.11611652351695,24.88388347648305,,tomato,0,1.0,30.0,,,2.0
4581,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.89888082316065,37.92703128576946,,,2,1.0,30.0,86.2322330470339,25.7677669529661,,tomato,0,1.0,30.0,,,2.0
4582,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.7882371041594,37.04865471194296,,,2,1.0,30.0,85.34834957055085,26.65165042944915,,tomato,0,1.0,30.0,,,2.0
4583,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.67759338515816,36.17027813811646,,,2,1.0,30.0,84.4644660940678,27.535533905932198,,tomato,0,1.0,30.0,,,2.0
4584,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.56694966615692,35.29190156428996,,,2,1.0,30.0,83.58058261758475,28.419417382415247,,tomato,0,1.0,30.0,,,2.0
4585,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.45630594715567,34.41352499046346,,,2,1.0,30.0,82.6966991411017,29.303300858898297,,tomato,0,1.0,30.0,,,2.0
4586,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.34566222815442,33.53514841663696,,,2,1.0,30.0,81.81281566461865,30.187184335381346,,tomato,0,1.0,30.0,,,2.0
4587,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.23501850915318,32.65677184281046,,,2,1.0,30.0,80.9289321881356,31.071067811864395,,tomato,0,1.0,30.0,,,2.0
4588,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.12437479015193,31.778395268983957,,,2,1.0,30.0,80.04504871165256,31.954951288347445,,tomato,0,1.0,30.0,,,2.0
4589,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.01373107115069,30.900018695157552,,,2,1.0,30.0,79.1611652351695,32.838834764830494,,tomato,0,1.0,30.0,,,2.0
4590,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.90308735214953,30.021642121331407,,,2,1.0,30.0,78.27728175868646,33.722718241313544,,tomato,0,1.0,30.0,,,2.0
4591,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.79244363314886,29.143265547505262,,,2,1.0,30.0,77.3933982822034,34.60660171779659,,tomato,0,1.0,30.0,,,2.0
4592,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.68179991414819,28.264888973679117,,,2,1.0,30.0,76.50951480572036,35.49048519427964,,tomato,0,1.0,30.0,,,2.0
4593,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.57115619514751,27.386512399852972,,,2,1.0,30.0,75.62563132923731,36.37436867076269,,tomato,0,1.0,30.0,,,2.0
4594,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.46051247614683,26.508135826026827,,,2,1.0,30.0,74.74174785275426,37.25825214724574,,tomato,0,1.0,30.0,,,2.0
4595,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.34986875714615,25.62975925220068,,,2,1.0,30.0,73.85786437627121,38.14213562372879,,tomato,0,1.0,30.0,,,2.0
4596,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.23922503814548,24.751382678374537,,,2,1.0,30.0,72.97398089978816,39.02601910021184,,tomato,0,1.0,30.0,,,2.0
4597,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,,2,1.0,30.0,72.09009742330511,39.90990257669489,,tomato,0,1.0,30.0,,,2.0
4598,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,71.20621394682206,40.79378605317794,,tomato,0,1.0,30.0,,,2.0
4599,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,70.32233047033901,41.67766952966099,,tomato,0,1.0,30.0,,,2.0
4600,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,69.43844699385596,42.56155300614404,,tomato,0,1.0,30.0,,,2.0
4601,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,68.55456351737291,43.44543648262709,,tomato,0,1.0,30.0,,,2.0
4602,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,67.67068004088986,44.32931995911014,,tomato,0,1.0,30.0,,,2.0
4603,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,66.78679656440681,45.213203435593186,,tomato,0,1.0,30.0,,,2.0
4604,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,65.90291308792376,46.097086912076236,,tomato,0,1.0,30.0,,,2.0
4605,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,65.01902961144071,46.980970388559285,,tomato,0,1.0,30.0,,,2.0
4606,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,64.13514613495767,47.864853865042335,,tomato,0,1.0,30.0,,,2.0
4607,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,63.251262658474616,48.748737341525384,,tomato,0,1.0,30.0,,,2.0
4608,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,62.367379181991566,49.632620818008434,,tomato,0,1.0,30.0,,,2.0
4609,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,61.48349570550852,50.51650429449148,,tomato,0,1.0,30.0,,,2.0
4610,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,60.59961222902547,51.40038777097453,,tomato,0,1.0,30.0,,,2.0
4611,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,59.71572875254242,52.28427124745758,,tomato,0,1.0,30.0,,,2.0
4612,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,58.83184527605937,53.16815472394063,,tomato,0,1.0,30.0,,,2.0
4613,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,24.0,,tomato,2,1.0,30.0,57.94796179957632,54.05203820042368,,tomato,0,1.0,30.0,,,2.0
4614,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.11611652351695,24.88388347648305,,tomato,2,1.0,30.0,57.06407832309327,54.93592167690673,,tomato,0,1.0,30.0,,,2.0
4615,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.2322330470339,25.7677669529661,,tomato,2,1.0,30.0,56.197567139996536,55.82712561869876,,tomato,0,1.0,30.0,,,2.0
4616,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.34834957055085,26.65165042944915,,tomato,2,1.0,30.0,56.18229833282929,57.07703236063075,,tomato,0,1.0,30.0,,,2.0
4617,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.4644660940678,27.535533905932198,,tomato,2,1.0,30.0,56.167029525662045,58.32693910256275,,tomato,0,1.0,30.0,,,2.0
4618,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.58058261758475,28.419417382415247,,tomato,2,1.0,30.0,56.1517607184948,59.57684584449474,,tomato,0,1.0,30.0,,,2.0
4619,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.6966991411017,29.303300858898297,,tomato,2,1.0,30.0,56.13649191132755,60.826752586426736,,tomato,0,1.0,30.0,,,2.0
4620,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.81281566461865,30.187184335381346,,tomato,2,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,0,1.0,30.0,,,2.0
4621,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.9289321881356,31.071067811864395,,tomato,2,1.0,30.0,56.10595429699306,63.326566070290724,,tomato,0,1.0,30.0,,,2.0
4622,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.04504871165256,31.954951288347445,,tomato,2,1.0,30.0,56.090685489825816,64.57647281222305,,tomato,0,1.0,30.0,,,2.0
4623,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.1611652351695,32.838834764830494,,tomato,2,1.0,30.0,56.07541668265861,65.82637955415575,,tomato,0,1.0,30.0,,,2.0
4624,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.27728175868646,33.722718241313544,,tomato,2,1.0,30.0,56.06014787549172,67.07628629608845,,tomato,0,1.0,30.0,,,2.0
4625,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.3933982822034,34.60660171779659,,tomato,2,1.0,30.0,56.044879068324825,68.32619303802116,,tomato,0,1.0,30.0,,,2.0
4626,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.50951480572036,35.49048519427964,,tomato,2,1.0,30.0,56.02961026115793,69.57609977995386,,tomato,0,1.0,30.0,,,2.0
4627,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.62563132923731,36.37436867076269,,tomato,2,1.0,30.0,56.01434145399103,70.82600652188657,,tomato,0,1.0,30.0,,,2.0
4628,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.74174785275426,37.25825214724574,,tomato,2,1.0,30.0,56.002390501730986,72.07593377749558,,tomato,0,1.0,30.0,,,2.0
4629,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.85786437627121,38.14213562372879,,tomato,2,1.0,30.0,56.00220285323158,73.32593376341148,,tomato,0,1.0,30.0,,,2.0
4630,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.97398089978816,39.02601910021184,,tomato,2,1.0,30.0,56.002015204732174,74.57593374932739,,tomato,0,1.0,30.0,,,2.0
4631,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.09009742330511,39.90990257669489,,tomato,2,1.0,30.0,56.00182755623277,75.8259337352433,,tomato,0,1.0,30.0,,,2.0
4632,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.20621394682206,40.79378605317794,,tomato,2,1.0,30.0,56.00163990773336,77.0759337211592,,tomato,0,1.0,30.0,,,2.0
4633,test,0,1,,0.0,0,0,2,None_cut,3.8749999999999947,3,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.32233047033901,41.67766952966099,,tomato,2,1.0,30.0,56.00145225923396,78.32593370707511,,tomato,0,1.0,30.0,,,2.0
